ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,vol,amount,adj_factor,open_qfq,high_qfq,low_qfq,close_qfq
511090.SH,20230728,101.818,101.788,101.79,101.58,101.66,-0.158,-0.1552,12439.2,126440.566,1.0,95.486,95.488,95.291,95.366
511090.SH,20230731,101.66,101.65,101.655,101.359,101.51,-0.15,-0.1476,11789.6,119703.26,1.0,95.356,95.361,95.083,95.225
511090.SH,20230801,101.51,101.519,101.684,101.519,101.605,0.095,0.0936,11892.6,120890.873,1.0,95.234,95.388,95.234,95.314
511090.SH,20230802,101.605,101.639,101.765,101.639,101.734,0.129,0.127,13330.0,135616.616,1.0,95.346,95.464,95.346,95.435
511090.SH,20230803,101.734,101.747,101.839,101.747,101.829,0.095,0.0934,12143.2,123636.495,1.0,95.447,95.534,95.447,95.524
511090.SH,20230804,101.829,101.83,101.977,101.728,101.944,0.115,0.1129,11776.7,119998.924,1.0,95.525,95.663,95.43,95.632
511090.SH,20230807,101.944,101.945,102.044,101.945,102.039,0.095,0.0932,10621.0,108327.575,1.0,95.633,95.726,95.633,95.721
511090.SH,20230808,102.039,102.04,102.097,102.01,102.047,0.008,0.0078,13665.3,139464.589,1.0,95.722,95.776,95.694,95.729
511090.SH,20230809,102.047,102.077,102.107,102.047,102.06,0.013,0.0127,14672.1,149744.3,1.0,95.757,95.785,95.729,95.741
511090.SH,20230810,102.06,102.087,102.087,102.004,102.005,-0.055,-0.0539,11993.7,122355.459,1.0,95.766,95.766,95.689,95.689
